restaurant_id,restaurant_name,city,opening_hours
838,Bukhara - Hyderabad Branch 5679,Hyderabad,"11:00 PM-1:00 PM, 6:00 PM-8:00 PM"
839,Fatty Bao - Bangalore Branch 2116,Bangalore,11:00 AM-9:00 PM
840,Leopold Cafe - Delhi Branch 2705,Delhi,10:00 AM-10:00 PM
841,The Bombay Canteen - Goa Branch 7006,Goa,"11:00 PM-1:00 PM, 7:00 PM-10:00 PM"
842,SodaBottleOpenerWala - Pune Branch 8182,Pune,"12:00 PM-3:00 PM, 7:00 PM-10:00 PM"
843,Indian Accent - Ahmedabad Branch 4118,Ahmedabad,11:00 AM-11:00 PM
844,Paradise Biryani - Pune Branch 7755,Pune,"11:00 PM-2:00 PM, 8:00 PM-12:00 PM"
845,Bukhara - Mumbai Branch 7538,Mumbai,"12:00 PM-2:00 PM, 7:00 PM-11:00 PM"
846,Thalassa - Delhi Branch 2521,Delhi,"11:00 PM-2:00 PM, 6:00 PM-9:00 PM"
847,The Black Sheep Bistro - Ahmedabad Branch 8889,Ahmedabad,"1:00 PM-4:00 PM, 6:00 PM-10:00 PM"
848,Indian Accent - Jaipur Branch 5673,Jaipur,10:00 AM-11:00 PM
849,Thalassa - Ahmedabad Branch 5287,Ahmedabad,10:00 AM-10:00 PM
850,Dum Pukht - Bangalore Branch 7544,Bangalore,"11:00 PM-2:00 PM, 6:00 PM-10:00 PM"
851,The Black Sheep Bistro - Bangalore Branch 5137,Bangalore,10:00 AM-10:00 PM
852,Mainland China - Hyderabad Branch 6078,Hyderabad,"1:00 PM-3:00 PM, 6:00 PM-9:00 PM"
853,Barbeque Nation - Jaipur Branch 1694,Jaipur,"11:00 PM-1:00 PM, 6:00 PM-10:00 PM"
854,The Fisherman's Wharf - Ahmedabad Branch 6559,Ahmedabad,"1:00 PM-3:00 PM, 7:00 PM-10:00 PM"
855,Peshawri - Bangalore Branch 182,Bangalore,10:00 AM-11:00 PM
856,Karavalli - Ahmedabad Branch 1859,Ahmedabad,11:00 AM-11:00 PM
857,Oh! Calcutta - Kolkata Branch 4137,Kolkata,10:00 AM-11:00 PM
858,Karavalli - Kolkata Branch 6463,Kolkata,11:00 AM-10:00 PM
859,The Bombay Canteen - Kolkata Branch 1,Kolkata,"11:00 PM-1:00 PM, 7:00 PM-9:00 PM"
860,Paradise Biryani - Bangalore Branch 1137,Bangalore,11:00 AM-11:00 PM
861,Paradise Biryani - Bangalore Branch 568,Bangalore,11:00 AM-9:00 PM
862,Punjab Grill - Chennai Branch 5079,Chennai,11:00 AM-10:00 PM
863,Oh! Calcutta - Goa Branch 9702,Goa,11:00 AM-11:00 PM
864,Leopold Cafe - Kolkata Branch 8017,Kolkata,"12:00 PM-2:00 PM, 6:00 PM-9:00 PM"
865,The Black Sheep Bistro - Ahmedabad Branch 286,Ahmedabad,11:00 AM-9:00 PM
866,Leopold Cafe - Ahmedabad Branch 480,Ahmedabad,11:00 AM-10:00 PM
867,Peshawri - Ahmedabad Branch 3196,Ahmedabad,"1:00 PM-3:00 PM, 7:00 PM-9:00 PM"
868,Leopold Cafe - Jaipur Branch 8785,Jaipur,"1:00 PM-4:00 PM, 8:00 PM-10:00 PM"
869,SodaBottleOpenerWala - Bangalore Branch 2001,Bangalore,11:00 AM-9:00 PM
870,Leopold Cafe - Goa Branch 7415,Goa,"11:00 PM-1:00 PM, 6:00 PM-10:00 PM"
871,Fatty Bao - Hyderabad Branch 1264,Hyderabad,"11:00 PM-2:00 PM, 7:00 PM-11:00 PM"
872,Trishna - Goa Branch 2625,Goa,"1:00 PM-4:00 PM, 7:00 PM-10:00 PM"
873,Copper Chimney - Delhi Branch 2729,Delhi,"1:00 PM-4:00 PM, 6:00 PM-10:00 PM"
874,Karavalli - Ahmedabad Branch 581,Ahmedabad,10:00 AM-9:00 PM
875,Leopold Cafe - Goa Branch 9899,Goa,10:00 AM-11:00 PM
876,Leopold Cafe - Delhi Branch 9771,Delhi,"11:00 PM-2:00 PM, 6:00 PM-10:00 PM"
877,SodaBottleOpenerWala - Bangalore Branch 7756,Bangalore,11:00 AM-11:00 PM
878,Fatty Bao - Mumbai Branch 3994,Mumbai,11:00 AM-11:00 PM
879,Peshawri - Goa Branch 3787,Goa,10:00 AM-11:00 PM
880,Bukhara - Hyderabad Branch 197,Hyderabad,"1:00 PM-4:00 PM, 8:00 PM-11:00 PM"
881,Paradise Biryani - Delhi Branch 2025,Delhi,"1:00 PM-4:00 PM, 6:00 PM-9:00 PM"
882,Paradise Biryani - Chennai Branch 3035,Chennai,"12:00 PM-2:00 PM, 7:00 PM-10:00 PM"
883,The Black Sheep Bistro - Bangalore Branch 1934,Bangalore,11:00 AM-11:00 PM
884,Peshawri - Chennai Branch 7670,Chennai,"11:00 PM-2:00 PM, 6:00 PM-8:00 PM"
885,Karavalli - Mumbai Branch 9078,Mumbai,11:00 AM-9:00 PM
886,Indian Accent - Hyderabad Branch 2110,Hyderabad,"12:00 PM-3:00 PM, 7:00 PM-11:00 PM"
887,Karavalli - Kolkata Branch 8641,Kolkata,10:00 AM-10:00 PM
888,Annalakshmi - Goa Branch 4152,Goa,"12:00 PM-2:00 PM, 8:00 PM-11:00 PM"
889,The Fisherman's Wharf - Chennai Branch 397,Chennai,11:00 AM-10:00 PM
890,Bukhara - Delhi Branch 6074,Delhi,11:00 AM-10:00 PM
891,Copper Chimney - Kolkata Branch 1542,Kolkata,10:00 AM-10:00 PM
892,Punjab Grill - Bangalore Branch 7377,Bangalore,10:00 AM-9:00 PM
893,Dum Pukht - Goa Branch 2329,Goa,"12:00 PM-3:00 PM, 8:00 PM-10:00 PM"
894,The Bombay Canteen - Goa Branch 2298,Goa,11:00 AM-9:00 PM
895,Fatty Bao - Ahmedabad Branch 1344,Ahmedabad,10:00 AM-10:00 PM
896,Annalakshmi - Mumbai Branch 2171,Mumbai,10:00 AM-10:00 PM
897,The Black Sheep Bistro - Hyderabad Branch 3017,Hyderabad,10:00 AM-9:00 PM
898,Dum Pukht - Bangalore Branch 6947,Bangalore,10:00 AM-11:00 PM
899,Barbeque Nation - Goa Branch 7810,Goa,10:00 AM-9:00 PM
900,Trishna - Pune Branch 1265,Pune,11:00 AM-11:00 PM
901,Karavalli - Delhi Branch 9577,Delhi,11:00 AM-9:00 PM
902,Trishna - Kolkata Branch 6816,Kolkata,11:00 AM-10:00 PM
903,Punjab Grill - Bangalore Branch 688,Bangalore,"12:00 PM-3:00 PM, 7:00 PM-9:00 PM"
904,Dum Pukht - Bangalore Branch 823,Bangalore,10:00 AM-9:00 PM
905,The Black Sheep Bistro - Mumbai Branch 3887,Mumbai,"12:00 PM-2:00 PM, 6:00 PM-9:00 PM"
906,Copper Chimney - Pune Branch 7259,Pune,10:00 AM-11:00 PM
907,Peshawri - Bangalore Branch 9267,Bangalore,"1:00 PM-3:00 PM, 8:00 PM-12:00 PM"
908,Indian Accent - Goa Branch 492,Goa,10:00 AM-11:00 PM
909,Fatty Bao - Chennai Branch 4123,Chennai,10:00 AM-11:00 PM
910,Leopold Cafe - Bangalore Branch 854,Bangalore,"1:00 PM-4:00 PM, 8:00 PM-10:00 PM"
911,The Black Sheep Bistro - Hyderabad Branch 7701,Hyderabad,11:00 AM-11:00 PM
912,Indian Accent - Ahmedabad Branch 6626,Ahmedabad,11:00 AM-9:00 PM
913,Thalassa - Goa Branch 794,Goa,11:00 AM-11:00 PM
914,Peshawri - Mumbai Branch 7284,Mumbai,10:00 AM-9:00 PM
915,Oh! Calcutta - Hyderabad Branch 733,Hyderabad,"11:00 PM-2:00 PM, 7:00 PM-9:00 PM"
916,Punjab Grill - Goa Branch 9311,Goa,"11:00 PM-1:00 PM, 8:00 PM-11:00 PM"
917,The Black Sheep Bistro - Hyderabad Branch 5592,Hyderabad,11:00 AM-9:00 PM
918,Trishna - Kolkata Branch 5454,Kolkata,"1:00 PM-4:00 PM, 8:00 PM-10:00 PM"
919,Thalassa - Pune Branch 5676,Pune,"11:00 PM-2:00 PM, 7:00 PM-11:00 PM"
920,Dum Pukht - Hyderabad Branch 2447,Hyderabad,"1:00 PM-3:00 PM, 6:00 PM-9:00 PM"
921,The Black Sheep Bistro - Bangalore Branch 4663,Bangalore,10:00 AM-9:00 PM
922,Mainland China - Kolkata Branch 8102,Kolkata,"12:00 PM-3:00 PM, 6:00 PM-10:00 PM"
923,Bukhara - Ahmedabad Branch 1514,Ahmedabad,11:00 AM-9:00 PM
924,Thalassa - Jaipur Branch 6011,Jaipur,"11:00 PM-2:00 PM, 7:00 PM-9:00 PM"
925,Fatty Bao - Pune Branch 9948,Pune,11:00 AM-9:00 PM
926,Indian Accent - Goa Branch 8357,Goa,10:00 AM-11:00 PM
927,Indian Accent - Bangalore Branch 7443,Bangalore,"11:00 PM-2:00 PM, 7:00 PM-9:00 PM"
928,Dum Pukht - Chennai Branch 3748,Chennai,10:00 AM-11:00 PM
929,The Bombay Canteen - Bangalore Branch 7052,Bangalore,"11:00 PM-1:00 PM, 6:00 PM-9:00 PM"
930,Bukhara - Pune Branch 4789,Pune,"1:00 PM-4:00 PM, 6:00 PM-9:00 PM"
931,Annalakshmi - Bangalore Branch 7197,Bangalore,11:00 AM-10:00 PM
932,The Bombay Canteen - Chennai Branch 8007,Chennai,11:00 AM-10:00 PM
933,Copper Chimney - Bangalore Branch 1531,Bangalore,10:00 AM-11:00 PM
934,The Fisherman's Wharf - Chennai Branch 7119,Chennai,"1:00 PM-3:00 PM, 8:00 PM-12:00 PM"
935,Peshawri - Hyderabad Branch 2375,Hyderabad,11:00 AM-11:00 PM
936,Trishna - Goa Branch 7934,Goa,11:00 AM-10:00 PM
937,Trishna - Jaipur Branch 9701,Jaipur,"11:00 PM-2:00 PM, 7:00 PM-11:00 PM"
938,The Fisherman's Wharf - Ahmedabad Branch 3800,Ahmedabad,11:00 AM-9:00 PM
939,The Bombay Canteen - Goa Branch 3509,Goa,10:00 AM-9:00 PM
940,Copper Chimney - Chennai Branch 9786,Chennai,"11:00 PM-1:00 PM, 8:00 PM-11:00 PM"
941,Mainland China - Delhi Branch 8710,Delhi,"1:00 PM-4:00 PM, 7:00 PM-11:00 PM"
942,The Bombay Canteen - Bangalore Branch 9323,Bangalore,"1:00 PM-4:00 PM, 8:00 PM-11:00 PM"
943,Peshawri - Bangalore Branch 914,Bangalore,"1:00 PM-4:00 PM, 6:00 PM-10:00 PM"
944,Mainland China - Kolkata Branch 3502,Kolkata,"11:00 PM-1:00 PM, 6:00 PM-10:00 PM"
945,Paradise Biryani - Pune Branch 9979,Pune,10:00 AM-10:00 PM
946,Copper Chimney - Goa Branch 7792,Goa,10:00 AM-9:00 PM
947,Paradise Biryani - Bangalore Branch 7365,Bangalore,11:00 AM-10:00 PM
948,Trishna - Delhi Branch 2866,Delhi,"12:00 PM-3:00 PM, 8:00 PM-10:00 PM"
949,Leopold Cafe - Pune Branch 6453,Pune,"1:00 PM-4:00 PM, 8:00 PM-10:00 PM"
950,Thalassa - Pune Branch 9465,Pune,"11:00 PM-2:00 PM, 6:00 PM-10:00 PM"
951,Bukhara - Chennai Branch 9848,Chennai,10:00 AM-10:00 PM
952,Punjab Grill - Bangalore Branch 5279,Bangalore,"11:00 PM-1:00 PM, 6:00 PM-9:00 PM"
953,Annalakshmi - Jaipur Branch 2347,Jaipur,11:00 AM-9:00 PM
954,Fatty Bao - Mumbai Branch 4302,Mumbai,11:00 AM-11:00 PM
955,Barbeque Nation - Mumbai Branch 1853,Mumbai,10:00 AM-11:00 PM
956,Bukhara - Kolkata Branch 7801,Kolkata,"12:00 PM-2:00 PM, 8:00 PM-12:00 PM"
957,Mainland China - Kolkata Branch 5835,Kolkata,10:00 AM-9:00 PM
958,Dum Pukht - Pune Branch 5048,Pune,11:00 AM-10:00 PM
959,Indian Accent - Bangalore Branch 8220,Bangalore,"1:00 PM-3:00 PM, 6:00 PM-9:00 PM"
960,SodaBottleOpenerWala - Mumbai Branch 4740,Mumbai,11:00 AM-9:00 PM
961,The Fisherman's Wharf - Chennai Branch 5718,Chennai,11:00 AM-9:00 PM
962,Trishna - Hyderabad Branch 1505,Hyderabad,11:00 AM-11:00 PM
963,Barbeque Nation - Hyderabad Branch 6731,Hyderabad,"12:00 PM-2:00 PM, 6:00 PM-9:00 PM"
964,Indian Accent - Ahmedabad Branch 9379,Ahmedabad,"12:00 PM-3:00 PM, 8:00 PM-12:00 PM"
965,Copper Chimney - Jaipur Branch 6153,Jaipur,"1:00 PM-3:00 PM, 8:00 PM-10:00 PM"
966,Trishna - Chennai Branch 456,Chennai,11:00 AM-11:00 PM
967,Fatty Bao - Jaipur Branch 833,Jaipur,"11:00 PM-1:00 PM, 7:00 PM-11:00 PM"
968,The Bombay Canteen - Pune Branch 1071,Pune,10:00 AM-11:00 PM
969,Paradise Biryani - Pune Branch 1218,Pune,10:00 AM-9:00 PM
970,Annalakshmi - Mumbai Branch 7666,Mumbai,11:00 AM-9:00 PM
971,Mainland China - Ahmedabad Branch 9295,Ahmedabad,"11:00 PM-2:00 PM, 8:00 PM-10:00 PM"
972,Barbeque Nation - Pune Branch 9076,Pune,10:00 AM-10:00 PM
973,Oh! Calcutta - Hyderabad Branch 6632,Hyderabad,10:00 AM-10:00 PM
974,SodaBottleOpenerWala - Kolkata Branch 3070,Kolkata,10:00 AM-11:00 PM
975,Barbeque Nation - Hyderabad Branch 4749,Hyderabad,11:00 AM-9:00 PM
976,Copper Chimney - Chennai Branch 1905,Chennai,11:00 AM-9:00 PM
977,Mainland China - Hyderabad Branch 962,Hyderabad,"11:00 PM-1:00 PM, 7:00 PM-10:00 PM"
978,Bukhara - Ahmedabad Branch 6594,Ahmedabad,10:00 AM-9:00 PM
979,The Bombay Canteen - Delhi Branch 4423,Delhi,10:00 AM-11:00 PM
980,Barbeque Nation - Delhi Branch 3180,Delhi,"11:00 PM-2:00 PM, 6:00 PM-10:00 PM"
981,Thalassa - Hyderabad Branch 4960,Hyderabad,"1:00 PM-4:00 PM, 6:00 PM-9:00 PM"
982,Dum Pukht - Hyderabad Branch 8510,Hyderabad,11:00 AM-9:00 PM
983,Leopold Cafe - Kolkata Branch 4129,Kolkata,10:00 AM-9:00 PM
984,Fatty Bao - Delhi Branch 9082,Delhi,"12:00 PM-3:00 PM, 6:00 PM-10:00 PM"
985,Dum Pukht - Mumbai Branch 1167,Mumbai,"11:00 PM-2:00 PM, 8:00 PM-11:00 PM"
986,Mainland China - Bangalore Branch 1612,Bangalore,11:00 AM-9:00 PM
987,Oh! Calcutta - Mumbai Branch 1168,Mumbai,"1:00 PM-3:00 PM, 7:00 PM-10:00 PM"
988,The Black Sheep Bistro - Kolkata Branch 1990,Kolkata,11:00 AM-11:00 PM
989,Barbeque Nation - Hyderabad Branch 1126,Hyderabad,10:00 AM-11:00 PM
990,Oh! Calcutta - Hyderabad Branch 5742,Hyderabad,10:00 AM-10:00 PM
991,Copper Chimney - Pune Branch 9430,Pune,"12:00 PM-3:00 PM, 8:00 PM-11:00 PM"
992,Indian Accent - Jaipur Branch 8577,Jaipur,"12:00 PM-3:00 PM, 7:00 PM-11:00 PM"
993,Fatty Bao - Hyderabad Branch 7736,Hyderabad,11:00 AM-11:00 PM
994,Dum Pukht - Bangalore Branch 6403,Bangalore,"12:00 PM-2:00 PM, 7:00 PM-9:00 PM"
995,Peshawri - Kolkata Branch 9078,Kolkata,10:00 AM-9:00 PM
996,Copper Chimney - Goa Branch 6186,Goa,11:00 AM-10:00 PM
997,Barbeque Nation - Hyderabad Branch 3359,Hyderabad,10:00 AM-10:00 PM
998,Oh! Calcutta - Ahmedabad Branch 4041,Ahmedabad,11:00 AM-11:00 PM
999,SodaBottleOpenerWala - Kolkata Branch 230,Kolkata,11:00 AM-9:00 PM
1000,SodaBottleOpenerWala - Delhi Branch 1996,Delhi,10:00 AM-11:00 PM
